latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
51.8334,-0.7393,313.4,1,1,2018-09-02,1250,Aqua,MODIS,51,6.03,300.9,5.4,D,0
53.5648,-0.6011,316.9,1,1,2018-09-02,1250,Aqua,MODIS,60,6.03,301.4,9.3,D,2
51.3967,-1.0233,313.6,1,1,2018-09-02,1250,Aqua,MODIS,60,6.03,301.4,5.8,D,0
51.3859,-0.9719,314.4,1,1,2018-09-02,1250,Aqua,MODIS,65,6.03,301.7,6.9,D,0
51.8408,-1.2175,328.1,1,1,2018-09-02,1250,Aqua,MODIS,83,6.03,302.6,19.8,D,0
51.2857,-0.8921,322.4,1,1,2018-09-02,1250,Aqua,MODIS,77,6.03,298.8,15.5,D,0
50.7597,-0.7925,333.9,1,1,2018-09-02,1250,Aqua,MODIS,87,6.03,298.2,31.9,D,0
50.7574,-0.807,315.9,1,1,2018-09-02,1250,Aqua,MODIS,67,6.03,298.1,10.2,D,0
51.8383,-1.2323,329.3,1,1,2018-09-02,1250,Aqua,MODIS,84,6.03,301.6,22.4,D,0
50.7087,-1.262,307.4,1.1,1,2018-09-02,1250,Aqua,MODIS,44,6.03,296.4,4.6,D,0
51.8634,-1.1958,324.8,1,1,2018-09-02,1250,Aqua,MODIS,80,6.03,301.5,15.9,D,0
52.0083,-0.934,315.1,1,1,2018-09-02,1250,Aqua,MODIS,68,6.03,300.9,6.7,D,0
51.1447,-0.9519,315.5,1,1,2018-09-02,1250,Aqua,MODIS,67,6.03,301.1,9,D,0
52.1253,-0.8501,319.5,1,1,2018-09-02,1250,Aqua,MODIS,54,6.03,302.9,9.3,D,0
51.1423,-0.9665,312.3,1,1,2018-09-02,1250,Aqua,MODIS,52,6.03,300.3,6.5,D,0
51.1613,-1.0836,312.4,1.1,1,2018-09-02,1250,Aqua,MODIS,60,6.03,299.4,5.3,D,0
51.9619,-1.3383,318.3,1,1,2018-09-02,1250,Aqua,MODIS,73,6.03,300.2,9.9,D,0
52.0382,-1.1031,321.5,1,1,2018-09-02,1250,Aqua,MODIS,77,6.03,300,13.5,D,0
52.0358,-1.1178,328.9,1,1,2018-09-02,1250,Aqua,MODIS,83,6.03,299.8,22,D,0
52.1276,-0.8355,322.6,1,1,2018-09-02,1250,Aqua,MODIS,76,6.03,303.2,12.7,D,0
51.6286,-1.367,322.3,1.1,1,2018-09-02,1250,Aqua,MODIS,77,6.03,302.3,13.2,D,0
51.6311,-1.3522,322.9,1.1,1,2018-09-02,1250,Aqua,MODIS,78,6.03,301.8,13.7,D,0
51.6543,-1.1033,315.3,1,1,2018-09-02,1250,Aqua,MODIS,68,6.03,300.2,6.5,D,0
51.6615,-1.0593,320.5,1,1,2018-09-02,1250,Aqua,MODIS,75,6.03,302.2,11.4,D,0
51.3849,-1.1961,310.9,1.1,1,2018-09-02,1250,Aqua,MODIS,47,6.03,296.3,4.4,D,0
51.5755,-3.7727,302.3,1.1,1,2018-09-03,0222,Aqua,MODIS,39,6.03,286.3,7,N,2
51.9253,-0.3915,306.1,1.1,1,2018-09-05,0209,Aqua,MODIS,67,6.03,282.6,11,N,0
51.5674,-3.7644,303.4,1.3,1.1,2018-09-05,0210,Aqua,MODIS,55,6.03,284.4,12.6,N,2
53.5669,-0.5931,305.1,1,1,2018-09-06,2152,Terra,MODIS,63,6.03,279.9,10.6,N,2
53.569,-0.6038,303.5,1,1,2018-09-07,1122,Terra,MODIS,42,6.03,287.8,6,D,2
52.1793,0.2915,304.1,1.1,1,2018-09-07,1123,Terra,MODIS,53,6.03,289.1,5.9,D,0
50.8132,-2.1645,308.5,1,1,2018-09-07,1123,Terra,MODIS,65,6.03,293.2,6.8,D,0
52.1766,0.3068,304.4,1.1,1,2018-09-07,1123,Terra,MODIS,59,6.03,286.9,6.4,D,0
52.0404,-0.8965,307.9,1,1,2018-09-07,1123,Terra,MODIS,53,6.03,291.1,6.6,D,0
50.4026,-4.7804,302.6,1,1,2018-09-07,1308,Aqua,MODIS,48,6.03,291.5,3.7,D,0
52.9651,-0.5402,300.4,1.2,1.1,2018-09-14,0203,Aqua,MODIS,27,6.03,280.8,10,N,0
51.6109,-1.3576,311.8,1.1,1,2018-09-18,1250,Aqua,MODIS,31,6.03,293.1,9.3,D,0
53.5653,-0.5926,306.4,1,1,2018-09-18,1250,Aqua,MODIS,54,6.03,290.3,5.9,D,2
51.9266,-0.3234,308.9,1.1,1,2018-09-21,0209,Aqua,MODIS,76,6.03,274.4,12.8,N,0
51.9199,-0.331,309.5,1.1,1,2018-09-21,0209,Aqua,MODIS,77,6.03,273.4,14.2,N,0
50.4051,-4.0297,305.1,1,1,2018-09-23,1308,Aqua,MODIS,61,6.03,285,7.7,D,0
55.9995,-3.6939,302.6,1,1,2018-09-23,1309,Aqua,MODIS,0,6.03,285.3,6.5,D,2
52.0576,0.1323,314.2,1.3,1.1,2018-09-24,0239,Aqua,MODIS,89,6.03,277.2,26.4,N,0
52.0612,0.1139,305.4,1.3,1.1,2018-09-24,0239,Aqua,MODIS,64,6.03,276.7,16.9,N,0
53.4007,-1.3945,318.2,1.1,1,2018-09-24,2139,Terra,MODIS,96,6.03,277.9,22.9,N,2
52.2744,0.3742,301.6,1,1,2018-09-25,1110,Terra,MODIS,48,6.03,288.6,4.1,D,0
51.9812,-0.4323,303.4,1,1,2018-09-25,1110,Terra,MODIS,56,6.03,289.8,4.6,D,0
52.3494,1.4819,300.6,1,1,2018-09-25,1110,Terra,MODIS,40,6.03,290.4,3.2,D,0
51.9901,-0.4291,305.2,1,1,2018-09-25,1110,Terra,MODIS,61,6.03,289.9,5.7,D,0
51.7027,-1.2386,304.2,1,1,2018-09-25,1111,Terra,MODIS,58,6.03,288.5,5.7,D,0
51.935,-2.3999,300.7,1,1,2018-09-25,1256,Aqua,MODIS,40,6.03,288.7,3.9,D,0
53.278,-3.5299,300.2,1,1,2018-09-25,1256,Aqua,MODIS,27,6.03,286.8,4.5,D,0
52.2194,-0.6439,300.1,1,1,2018-09-25,1256,Aqua,MODIS,28,6.03,290,2.6,D,0
53.5782,-0.6262,304.6,1,1,2018-09-25,1256,Aqua,MODIS,35,6.03,286.5,5.2,D,2
53.5646,-0.5894,301.4,1,1,2018-09-25,1256,Aqua,MODIS,32,6.03,286.2,4.1,D,2
53.5626,-0.6043,303.8,1,1,2018-09-25,1256,Aqua,MODIS,50,6.03,286.9,5.3,D,2
51.5692,-3.761,304.5,1.5,1.2,2018-09-26,1154,Terra,MODIS,0,6.03,291.4,9.3,D,2
51.131,-3.3969,302.9,1.6,1.2,2018-09-26,1154,Terra,MODIS,54,6.03,289.3,9.4,D,0
51.1264,-3.3759,305.9,1.6,1.2,2018-09-26,1154,Terra,MODIS,62,6.03,289.7,12.8,D,0
53.5698,-0.6011,307,1.2,1.1,2018-09-27,1058,Terra,MODIS,55,6.03,293.8,7.4,D,2
52.2703,-1.0098,306.7,1.2,1.1,2018-09-27,1058,Terra,MODIS,61,6.03,294.1,6.1,D,0
51.5623,-3.7626,305.3,1.6,1.2,2018-09-27,1058,Terra,MODIS,0,6.03,293.6,10.4,D,2
52.2702,-1.0032,307,1.2,1.1,2018-09-27,1058,Terra,MODIS,61,6.03,294.1,6.5,D,0
53.5678,-0.5825,304.9,1.2,1.1,2018-09-27,1058,Terra,MODIS,55,6.03,292.6,5.7,D,2
51.4781,-0.2983,307.9,1.1,1,2018-09-27,1243,Aqua,MODIS,61,6.03,293.9,5.5,D,2
51.3059,0.4659,310,1.1,1,2018-09-27,1243,Aqua,MODIS,68,6.03,293.8,7.5,D,2
51.347,0.7757,317.4,1,1,2018-09-27,1243,Aqua,MODIS,77,6.03,294.6,13.7,D,0
51.3447,0.7612,304.3,1,1,2018-09-27,1243,Aqua,MODIS,50,6.03,294.2,3.4,D,2
51.3035,0.4512,307.1,1.1,1,2018-09-27,1243,Aqua,MODIS,62,6.03,295.6,5.6,D,2
51.8341,0.6028,311.8,1,1,2018-09-27,1243,Aqua,MODIS,68,6.03,295.6,8.2,D,0
51.302,0.3262,304.8,1.1,1,2018-09-27,1243,Aqua,MODIS,56,6.03,294.6,4.9,D,0
52.112,-0.0401,318.9,1.1,1,2018-09-27,1243,Aqua,MODIS,77,6.03,297.6,14.3,D,0
52.1145,-0.0251,330.4,1.1,1,2018-09-27,1243,Aqua,MODIS,86,6.03,296.8,27.9,D,0
51.9635,0.3627,326.1,1,1,2018-09-27,1243,Aqua,MODIS,83,6.03,297.4,22.4,D,0
52.3225,0.3241,310.2,1,1,2018-09-27,1244,Aqua,MODIS,64,6.03,297.2,6.7,D,0
52.9574,-0.8311,313,1.1,1,2018-09-27,1244,Aqua,MODIS,70,6.03,296.6,8.2,D,0
52.5284,-0.0248,318.8,1,1,2018-09-27,1244,Aqua,MODIS,76,6.03,296.8,13.9,D,0
52.317,0.2314,310.8,1,1,2018-09-27,1244,Aqua,MODIS,65,6.03,298.2,7.2,D,0
52.3201,0.3094,315.5,1,1,2018-09-27,1244,Aqua,MODIS,73,6.03,297,11.1,D,0
53.2336,-1.36,307.1,1.1,1,2018-09-27,1244,Aqua,MODIS,65,6.03,293.8,6,D,0
53.0003,-0.5196,313.9,1.1,1,2018-09-27,1244,Aqua,MODIS,40,6.03,295.9,8.5,D,0
53.8039,-0.3196,305.5,1,1,2018-09-27,1244,Aqua,MODIS,59,6.03,293.7,4.1,D,2
53.0028,-0.5043,339.4,1.1,1,2018-09-27,1244,Aqua,MODIS,86,6.03,296.5,41.7,D,0
53.0142,-0.7245,310.1,1.1,1,2018-09-27,1244,Aqua,MODIS,65,6.03,296.4,5.9,D,0
53.2492,-1.2137,306,1.1,1,2018-09-27,1244,Aqua,MODIS,55,6.03,294.1,4.4,D,2
53.6767,-1.0892,304,1.1,1,2018-09-27,1244,Aqua,MODIS,56,6.03,293.1,3.8,D,0
53.0054,-0.4891,319.6,1.1,1,2018-09-27,1244,Aqua,MODIS,73,6.03,295.6,14,D,0
52.1395,-0.2787,313.8,1.1,1,2018-09-27,1244,Aqua,MODIS,71,6.03,297.7,9.8,D,0
53.5676,-0.5857,302.9,1,1,2018-09-28,0215,Aqua,MODIS,52,6.03,280,9.6,N,2
51.57,-3.7653,305.1,1.2,1.1,2018-09-28,0215,Aqua,MODIS,63,6.03,282.5,12.9,N,2
51.5691,-3.7629,302.9,1.1,1.1,2018-09-28,1141,Terra,MODIS,24,6.03,292.3,6.1,D,2
53.57,-0.602,301.1,1.6,1.3,2018-09-29,1045,Terra,MODIS,38,6.03,285.9,9.3,D,2
51.5621,-3.7623,301.4,2.2,1.4,2018-09-29,1046,Terra,MODIS,0,6.03,289,14.8,D,2
51.5514,0.3373,300.6,1.3,1.1,2018-09-29,1231,Aqua,MODIS,9,6.03,287.9,3.2,D,0
53.5668,-0.6049,301,1.3,1.1,2018-09-29,1232,Aqua,MODIS,41,6.03,288.8,5.4,D,2
53.568,-0.6049,302.9,1.1,1,2018-09-29,2158,Terra,MODIS,52,6.03,279.9,10,N,2
51.269,-1.2997,313,1.4,1.2,2018-10-01,0246,Aqua,MODIS,86,6.03,277.8,26.5,N,0
51.265,-1.3088,326,1.4,1.2,2018-10-01,0246,Aqua,MODIS,100,6.03,278.2,46.7,N,0
56.9172,-2.8979,327.8,1,1,2018-10-02,1303,Aqua,MODIS,85,6.03,284.9,28.9,D,0
56.9151,-2.9143,301.9,1,1,2018-10-02,1303,Aqua,MODIS,22,6.03,284.8,6.2,D,0
56.9261,-2.902,309.6,1,1,2018-10-02,1303,Aqua,MODIS,69,6.03,284.6,11.7,D,0
54.7838,-2.0432,313.1,1,1,2018-10-02,1303,Aqua,MODIS,69,6.03,283.7,14.2,D,0
52.105,-1.0679,302.7,1.1,1,2018-10-04,1104,Terra,MODIS,53,6.03,289.8,4.8,D,0
51.9768,-1.6469,301.9,1.1,1,2018-10-04,1250,Aqua,MODIS,49,6.03,291,3.9,D,0
52.2422,-1.4083,303.6,1,1,2018-10-04,1250,Aqua,MODIS,56,6.03,292,3.9,D,0
52.0166,-1.8003,302.8,1.1,1,2018-10-04,1250,Aqua,MODIS,52,6.03,290,4.5,D,0
51.6326,-1.344,306.4,1.1,1,2018-10-04,1250,Aqua,MODIS,59,6.03,291.9,4.9,D,0
51.6302,-1.3588,314.9,1.1,1,2018-10-04,1250,Aqua,MODIS,75,6.03,292.5,11.6,D,0
55.882,-2.6052,309.7,1,1,2018-10-04,1251,Aqua,MODIS,69,6.03,285.5,10.6,D,0
55.8795,-2.6208,316.5,1,1,2018-10-04,1251,Aqua,MODIS,77,6.03,286.3,16.1,D,0
57.185,-3.1404,300.2,1.1,1,2018-10-05,1146,Terra,MODIS,31,6.03,283,7.5,D,0
57.0702,-3.1961,311.7,1.1,1,2018-10-05,1146,Terra,MODIS,72,6.03,281.4,15,D,0
53.5642,-0.6014,302.3,1,1,2018-10-09,1122,Terra,MODIS,49,6.03,288.2,5,D,2
53.4531,-1.3268,300.3,1,1,2018-10-09,1122,Terra,MODIS,35,6.03,289.7,3.6,D,2
53.3973,-1.3886,312.8,1,1,2018-10-09,1122,Terra,MODIS,73,6.03,288.9,11.3,D,2
52.5364,-2.8675,307.7,1,1,2018-10-09,1308,Aqua,MODIS,66,6.03,289.3,8.6,D,0
53.4509,-1.3231,301.4,1.1,1,2018-10-09,1308,Aqua,MODIS,47,6.03,290.6,4.4,D,2
53.5615,-0.6125,301.2,1.2,1.1,2018-10-09,1308,Aqua,MODIS,45,6.03,290.8,4.6,D,2
53.5634,-0.5953,305,1.2,1.1,2018-10-09,1308,Aqua,MODIS,60,6.03,290.4,7.5,D,2
53.5679,-0.5921,309.4,1.2,1.1,2018-10-10,0239,Aqua,MODIS,77,6.03,282.7,15.5,N,2
57.2351,-2.9752,300.9,1.5,1.2,2018-10-10,1204,Terra,MODIS,43,6.03,287.9,8.3,D,0
57.2401,-2.9983,347.1,1.5,1.2,2018-10-10,1204,Terra,MODIS,95,6.03,290.6,100.2,D,0
57.2302,-2.9916,334.3,1.8,1.3,2018-10-10,1214,Aqua,MODIS,89,6.03,288.8,86.1,D,0
57.2235,-3.0195,320.9,1.8,1.3,2018-10-10,1214,Aqua,MODIS,80,6.03,288.7,47.6,D,0
53.5632,-0.6004,308.6,1,1,2018-10-11,1256,Aqua,MODIS,67,6.03,291.7,7.7,D,2
52.2973,-0.5377,301.3,1.1,1,2018-10-13,1244,Aqua,MODIS,36,6.03,283.7,2.9,D,0
53.5647,-0.6022,305.6,1,1,2018-10-13,1244,Aqua,MODIS,58,6.03,287.8,6.1,D,2
51.5718,-0.1966,301.2,1.2,1.1,2018-10-16,1129,Terra,MODIS,45,6.03,289.8,4.2,D,2
57.0882,-3.2456,307.6,1.6,1.3,2018-10-17,1210,Terra,MODIS,66,6.03,282.2,22,D,0
57.0823,-3.2201,301.9,1.6,1.3,2018-10-17,1210,Terra,MODIS,50,6.03,282.5,14.9,D,0
57.0845,-3.2254,304.9,1.6,1.3,2018-10-17,1210,Terra,MODIS,35,6.03,282.5,16.9,D,0
55.9442,-2.9153,302.3,1,1,2018-10-17,2146,Terra,MODIS,48,6.03,276.5,9.7,N,0
54.4856,-0.8634,305.8,1,1,2018-10-18,1116,Terra,MODIS,62,6.03,283.2,8.9,D,0
53.4655,-0.0021,303,1,1,2018-10-18,1116,Terra,MODIS,54,6.03,284.9,6.1,D,0
53.2169,-1.629,304.6,1,1,2018-10-18,1116,Terra,MODIS,59,6.03,284.8,8.3,D,0
53.4597,-0.0214,301.3,1.1,1,2018-10-18,1302,Aqua,MODIS,46,6.03,286.2,6.3,D,0
53.4616,-0.0053,302.7,1.1,1,2018-10-18,1302,Aqua,MODIS,50,6.03,283.9,7.1,D,0
53.5713,-0.6189,315.1,1.1,1,2018-10-18,1302,Aqua,MODIS,66,6.03,288.8,15.2,D,2
53.5652,-0.603,303.9,1.1,1.1,2018-10-19,2133,Terra,MODIS,58,6.03,277.4,12,N,2
56.9294,-2.7851,312.4,1.4,1.2,2018-10-20,1103,Terra,MODIS,54,6.03,287.2,20.7,D,0
54.3941,-1.978,300.9,1.2,1.1,2018-10-20,1103,Terra,MODIS,42,6.03,279.9,8.2,D,0
56.9326,-2.777,319.4,1.4,1.2,2018-10-20,1103,Terra,MODIS,71,6.03,287.3,29.5,D,0
54.3251,-1.0524,301.9,1.2,1.1,2018-10-20,1103,Terra,MODIS,43,6.03,281.2,8.3,D,0
51.0542,0.7419,301.9,1,1,2018-10-20,1104,Terra,MODIS,50,6.03,289.6,4.3,D,0
51.5451,-0.4246,303,1,1,2018-10-20,1249,Aqua,MODIS,54,6.03,288.9,5.2,D,0
53.8769,-1.8465,301.7,1,1,2018-10-20,1250,Aqua,MODIS,48,6.03,287.1,5.7,D,0
53.8794,-1.8311,309.2,1,1,2018-10-20,1250,Aqua,MODIS,68,6.03,284.8,10.7,D,0
53.5644,-0.6041,307.9,1,1,2018-10-20,1250,Aqua,MODIS,62,6.03,288.8,8.7,D,2
53.5711,-0.5873,301.2,1,1,2018-10-21,0221,Aqua,MODIS,39,6.03,282.1,7.7,N,2
51.5693,-3.7673,303.2,1.3,1.1,2018-10-21,1147,Terra,MODIS,0,6.03,289.1,7.9,D,2
54.5871,-1.1001,338.9,1.8,1.3,2018-10-22,0303,Aqua,MODIS,100,6.03,277.8,109.1,N,2
54.581,-1.0744,301.8,1.8,1.3,2018-10-22,0303,Aqua,MODIS,44,6.03,277.1,21.4,N,0
54.5804,-1.1089,329.1,1.8,1.3,2018-10-22,0303,Aqua,MODIS,100,6.03,277.2,74.8,N,2
54.5746,-1.0835,315.8,1.8,1.3,2018-10-22,0303,Aqua,MODIS,92,6.03,277.7,43.3,N,0
54.5847,-1.11,314.4,1.5,1.2,2018-10-22,1051,Terra,MODIS,65,6.03,284.9,27.5,D,2
53.5652,-0.5976,305.5,1.1,1.1,2018-10-22,1238,Aqua,MODIS,53,6.03,286.5,10,D,2
56.9457,-2.9976,312.6,1,1,2018-10-23,1133,Terra,MODIS,73,6.03,285.9,13.7,D,0
53.5636,-0.6058,303.6,1.5,1.2,2018-10-23,1321,Aqua,MODIS,53,6.03,285.8,11.9,D,2
54.3193,-1.1921,301,2.1,1.4,2018-10-24,1039,Terra,MODIS,43,6.03,285.1,17.7,D,0
54.3132,-1.194,305.8,1.5,1.2,2018-10-24,1226,Aqua,MODIS,62,6.03,286,14.9,D,0
53.5671,-0.6049,318.1,1,1,2018-10-25,1122,Terra,MODIS,74,6.03,287.4,17.6,D,2
53.5695,-0.6198,310.9,1,1,2018-10-25,1122,Terra,MODIS,67,6.03,287.1,11.2,D,2
53.5655,-0.6151,314.6,1.2,1.1,2018-10-25,1308,Aqua,MODIS,65,6.03,288.4,17.2,D,2
53.3952,-1.3848,303,1.1,1,2018-10-25,1308,Aqua,MODIS,54,6.03,287,6.9,D,2
53.5679,-0.5953,304.2,1,1,2018-10-28,0227,Aqua,MODIS,59,6.03,276.3,10.9,N,2
53.5648,-0.5941,306.6,1.3,1.1,2018-10-29,2210,Terra,MODIS,69,6.03,274.3,18.6,N,2
53.5665,-0.5932,300.7,1.7,1.3,2018-10-31,0257,Aqua,MODIS,33,6.03,272.5,21,N,2
53.5655,-0.6009,300.3,1.3,1.1,2018-10-31,1232,Aqua,MODIS,33,6.03,281.3,9.7,D,2
51.5707,-3.7707,303.3,1,1,2018-11-01,1129,Terra,MODIS,26,6.03,285,6.8,D,2
51.5795,-3.7673,301.7,1,1,2018-11-01,1129,Terra,MODIS,28,6.03,283.6,6.1,D,2
53.563,-0.611,302.2,1.7,1.3,2018-11-02,1219,Aqua,MODIS,43,6.03,281.8,14.6,D,2
53.5654,-0.6081,306.9,1.7,1.3,2018-11-02,1219,Aqua,MODIS,64,6.03,282.2,22.1,D,2
53.7943,-0.9051,300.6,1.5,1.2,2018-11-06,2121,Terra,MODIS,30,6.03,282.1,11.1,N,0
53.5681,-0.6012,301.7,1,1,2018-11-11,2139,Terra,MODIS,43,6.03,278.6,9.2,N,2
53.5718,-0.6116,310.6,1,1,2018-11-12,1109,Terra,MODIS,61,6.03,283.5,13.2,D,2
53.5657,-0.59,301.3,1.8,1.3,2018-11-12,2222,Terra,MODIS,40,6.03,278.3,19.2,N,2
57.4875,-3.8853,309.6,1.4,1.2,2018-11-15,1328,Aqua,MODIS,69,6.03,282.8,20.2,D,0
52.7715,-1.6202,313.1,1,1,2018-11-18,2145,Terra,MODIS,86,6.03,274.9,17.6,N,0
50.6635,-2.0825,347.2,1,1,2018-11-19,1301,Aqua,MODIS,89,6.03,281.4,59.6,D,0
50.6655,-2.0686,336.7,1,1,2018-11-19,1301,Aqua,MODIS,90,6.03,281.4,41,D,0
50.0313,-5.1223,333.1,1.2,1.1,2018-11-19,2227,Terra,MODIS,100,6.03,278.8,47.9,N,0
50.0295,-5.1387,344.9,1.2,1.1,2018-11-19,2227,Terra,MODIS,100,6.03,279.8,72.4,N,0
53.5643,-0.5943,300.7,1,1,2018-11-30,1244,Aqua,MODIS,41,6.03,280.6,7.8,D,2
53.567,-0.5986,300.4,1.3,1.1,2018-12-02,1232,Aqua,MODIS,34,6.03,283.5,8.9,D,2
53.5711,-0.5942,300.3,1.1,1,2018-12-02,2157,Terra,MODIS,24,6.03,280.8,7.6,N,2
52.5646,0.8512,301.4,1.4,1.2,2018-12-08,2120,Terra,MODIS,41,6.03,276,13.6,N,0
53.5638,-0.5924,300.7,1,1,2018-12-14,1256,Aqua,MODIS,41,6.03,277,8.4,D,2
57.4561,-3.8843,311.5,1,1,2018-12-14,1257,Aqua,MODIS,62,6.03,272.6,15.9,D,0
57.4585,-3.8681,306.1,1,1,2018-12-14,1257,Aqua,MODIS,63,6.03,272.7,12.2,D,0
51.7192,-5.0667,303.7,1.7,1.3,2018-12-16,0310,Aqua,MODIS,57,6.03,278.1,22.3,N,0
